image&nbsp;&nbsp;&nbsp;	name&nbsp;	pass&nbsp;&nbsp;&nbsp;	fail&nbsp;&nbsp;&nbsp;	errors&nbsp;&nbsp;&nbsp;	skipped&nbsp;&nbsp;&nbsp;	avg time&nbsp;	fail msg&nbsp;
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.FieldMutatingUpdateProcessorTest#testTrimClasses	24	0	 0	0	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.StatelessScriptUpdateProcessorFactoryTest#testJavaScriptCompatibility	24	0	 0	0	.24	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.AtomicUpdatesTest#testRemoveDateUsingStringType	24	0	 0	0	.18	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.AtomicUpdateProcessorFactoryTest#testNoUniqueIdPassed	24	0	 0	0	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.TestNestedUpdateProcessor#testDeeplyNestedURPFieldNameException	24	0	 0	0	.03	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.AddSchemaFieldsUpdateProcessorFactoryTest#testSingleField	24	0	 0	0	.73	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.SkipExistingDocumentsProcessorFactoryTest#testNonSkippableInsertIsNotSkippedIfSkipInsertsTrue	12	0	 0	0	.00	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.SolrIndexSplitterTest#testSplitDeletesLink	24	0	 0	0	.30	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.ParsingFieldUpdateProcessorsTest#testParseDateNonUTCdefaultTimeZoneRoundTrip	24	0	 0	0	.13	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.RegexBoostProcessorTest#testNoBoost	24	0	 0	0	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.StatelessScriptUpdateProcessorFactoryTest#testPropogatedException	24	0	 0	0	.04	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.StatelessScriptUpdateProcessorFactoryTest#testMissingFunctions	24	0	 0	0	.03	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.VersionInfoTest#testMaxDocValuesVersionFromIndex	24	0	 0	0	1.43	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.AddSchemaFieldsUpdateProcessorFactoryTest#testStringWithCopyFieldAndMaxChars	24	0	 0	0	.67	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.TestDocBasedVersionConstraints#testFailOnOldVersion	24	0	 0	0	.09	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.SkipExistingDocumentsProcessorFactoryTest#testSkipUpdatesFalseIfInInitArgs	12	0	 0	0	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.DocExpirationUpdateProcessorFactoryTest#testTTLParamConversion	24	0	 0	0	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.AtomicUpdatesTest#testInvalidOperation	24	0	 0	0	.23	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.IgnoreCommitOptimizeUpdateProcessorFactoryTest#testIgnoreCommit	24	0	 0	0	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.ClassificationUpdateProcessorTest#bayesMonoClass_sampleParams_shouldAssignCorrectClass	24	0	 0	0	.10	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.AddBlockUpdateTest#testExceptionThrown	24	0	 0	0	.08	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.DirectUpdateHandlerTest#testBasics	24	0	 0	0	.27	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.ClassificationUpdateProcessorIntegrationTest#classify_unsupportedFilterQueryConfiguration_shouldThrowExceptionWithDetailedMessage	24	0	 0	0	.76	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.FieldMutatingUpdateProcessorTest#testTrimExclusions	24	0	 0	0	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.URLClassifyProcessorTest#testTopLevelPage	24	0	 0	0	.00	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.ParsingFieldUpdateProcessorsTest#testParseDoubleNonRootLocale	24	0	 0	0	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.DirectUpdateHandlerTest#testDeleteRollback	24	0	 0	0	2.51	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.SoftAutoCommitTest#testSoftAndHardCommitMaxTimeRapidAdds	24	0	 0	0	11.61	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.DirectUpdateHandlerTest#testPostSoftCommitEvents	24	0	 0	0	.09	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.SoftAutoCommitTest#testSoftAndHardCommitMaxTimeMixedAdds	24	0	 0	0	11.81	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.ParsingFieldUpdateProcessorsTest#testParseFloatNonRootLocale	24	0	 0	0	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.TolerantUpdateProcessorTest#testReflection	24	0	 0	0	.02	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.ClassificationUpdateProcessorTest#knnClassification_maxOutputClassesGreaterThanAvailable_shouldAssignCorrectClass	24	0	 0	0	.05	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.TestInPlaceUpdatesStandalone#testReplay_Random_FewDocsManyShortSequences	24	0	 0	0	6.59	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.TestNamedUpdateProcessors#test	24	0	 0	0	24.40	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.DocumentBuilderTest#testMultiField	24	0	 0	0	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.ClassificationUpdateProcessorTest#classificationMonoClass_predictedClassFieldSet_shouldAssignClassInPredictedClassField	24	0	 0	0	.86	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.AtomicUpdatesTest#testRemoveInteger	24	0	 0	0	.17	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.TestDocBasedVersionConstraints#testSimpleUpdates	24	0	 0	0	.31	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.ParsingFieldUpdateProcessorsTest#testParseDateFieldNotInSchema	24	0	 0	0	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.FieldMutatingUpdateProcessorTest#testTrimMultipleRules	24	0	 0	0	.01	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.update.CdcrUpdateLogTest#testRemoveOldLogsMultiplePointers	0	0	 0	24	.00	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.ParsingFieldUpdateProcessorsTest#testParseTrieDoubleRoundTrip	24	0	 0	0	.06	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.ParsingFieldUpdateProcessorsTest#testParseDoubleRoundTrip	24	0	 0	0	.04	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.TestDocBasedVersionConstraints#testMultipleVersions	24	0	 0	0	.14	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.ScriptEngineTest#testGetEngineByName	24	0	 0	0	.02	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.TestInPlaceUpdatesStandalone#testDVUpdatesWithDBQofUpdatedValue	24	0	 0	0	.05	
<img src="/images/skip.png" height="17" width="17">	org.apache.solr.update.CdcrUpdateLogTest#testLogReaderNext	0	0	 0	24	.00	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.AddBlockUpdateTest#testBasics	24	0	 0	0	.30	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.TestExceedMaxTermLength#testExceededMaxTermLengthWithLimitingFilter	24	0	 0	0	.11	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.SkipExistingDocumentsProcessorFactoryTest#testExceptionIfNextProcessorNotDistributed	12	0	 0	0	.00	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.ClassificationUpdateProcessorFactoryTest#init_unsupportedAlgorithm_shouldThrowExceptionWithDetailedMessage	24	0	 0	0	.00	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.ParsingFieldUpdateProcessorsTest#testFailedParseMixedLong	24	0	 0	0	.02	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.ParsingFieldUpdateProcessorsTest#testFailedParseMixedInt	24	0	 0	0	.01	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.DirectUpdateHandlerTest#testRequireUniqueKey	24	0	 0	0	.04	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.AddSchemaFieldsUpdateProcessorFactoryTest#testSingleFieldDefaultTypeMappingRoundTrip	24	0	 0	0	.68	
<img src="/images/passed.png" height="17" width="17">	org.apache.solr.update.processor.AddSchemaFieldsUpdateProcessorFactoryTest#testSingleFieldDefaultFieldTypeRoundTrip	24	0	 0	0	.65	
